fires-all;
id;Date;Year;idcomunidad;idprovincia;idmunicipio;municipio;superficie;idcausa;cause
2013100001;2013-01-02;2013;14;10;130;NAVACONCEJO;2.0;4;Intentional fire
2013100002;2013-01-04;2013;14;10;183;TORNAVACAS;1.0;2;Fire caused by accident or negligence
2013100004;2013-01-04;2013;14;10;22;ARROYOMOLINOS DE LA VERA ;1.0;4;Intentional fire
2013490001;2013-01-04;2013;17;49;176;RIOFRIO DE ALISTE;1.34;4;Intentional fire
2013220005;2013-01-05;2013;10;22;157;MONTANUY;105.38;4;Intentional fire
2013310003;2013-01-05;2013;13;31;210;ERRONKARI/RONCAL;1.5;4;Intentional fire
2013330003;2013-01-05;2013;5;33;53;QUIRÓS;1.22;2;Fire caused by accident or negligence
2013050002;2013-01-06;2013;17;5;201;S BARTOLOME DE PINARES;1.8;4;Intentional fire
2013240002;2013-01-06;2013;17;24;164;SENA DE LUNA;2.0;4;Intentional fire
2013320002;2013-01-06;2013;3;32;86;VIANA DO BOLO;5.8;4;Intentional fire
2013320003;2013-01-06;2013;3;32;42;LOBIOS;3.0;4;Intentional fire
2013330005;2013-01-06;2013;5;33;68;SOMIEDO;9.26;4;Intentional fire
2013390001;2013-01-06;2013;6;39;82;SELAYA;4.61;4;Intentional fire
2013490002;2013-01-06;2013;17;49;162;PORTO;4.04;4;Intentional fire
2013490003;2013-01-06;2013;17;49;162;PORTO;39.95;4;Intentional fire
2013100005;2013-01-07;2013;14;10;130;NAVACONCEJO;4.0;4;Intentional fire
2013240003;2013-01-07;2013;17;24;145;S EMILIANO;4.2;4;Intentional fire
2013240004;2013-01-07;2013;17;24;110;PARAMO DEL SIL;3.2;4;Intentional fire
2013240005;2013-01-07;2013;17;24;115;PONFERRADA;3.0;4;Intentional fire
2013240006;2013-01-07;2013;17;24;90;LUCILLO;5.1;4;Intentional fire
2013320001;2013-01-07;2013;3;32;17;CARBALLEDA DE VALDEORRAS;70.84;4;Intentional fire
2013330008;2013-01-07;2013;5;33;67;SOBRESCOBIO;1.5;4;Intentional fire
2013330011;2013-01-07;2013;5;33;33;LENA;1.5;4;Intentional fire
2013340001;2013-01-07;2013;17;34;135;POMAR DE VALDIVIA;1.51;4;Intentional fire
2013390003;2013-01-07;2013;6;39;83;SOBA;13.68;4;Intentional fire
2013330012;2013-01-08;2013;5;33;6;BIMENES;4.0;4;Intentional fire
2013330013;2013-01-08;2013;5;33;37;MIERES;2.0;4;Intentional fire
2013330014;2013-01-08;2013;5;33;57;RIBERA DE ARRIBA;1.0;5;Fire caused by unknown reasons
2013330015;2013-01-08;2013;5;33;37;MIERES;12.43;4;Intentional fire
2013330017;2013-01-08;2013;5;33;33;LENA;2.0;4;Intentional fire
2013386001;2013-01-08;2013;12;38;16;GARAFÍA;4.0;2;Fire caused by accident or negligence
2013390004;2013-01-08;2013;6;39;82;SELAYA;9.94;4;Intentional fire
2013050003;2013-01-09;2013;17;5;233;SERRANILLOS;30.0;4;Intentional fire
2013170039;2013-01-09;2013;2;17;170;VALLFOGONA DE RIPOLLÈS;1.2;2;Fire caused by accident or negligence
2013330019;2013-01-09;2013;5;33;37;MIERES;3.0;4;Intentional fire
2013120002;2013-01-10;2013;9;12;100;SAN MATEU;3.0;5;Fire caused by unknown reasons
2013050004;2013-01-11;2013;17;5;108;JUNCIANA;7.5;4;Intentional fire
2013280001;2013-01-12;2013;16;28;132;SAN MARTÍN DE LA VEGA;2.02;4;Intentional fire
2013330020;2013-01-12;2013;5;33;2;ALLER;1.5;4;Intentional fire
2013220002;2013-01-14;2013;10;22;906;SANTA MARÍA DE DULCIS;1.65;2;Fire caused by accident or negligence
2013030004;2013-01-15;2013;9;3;63;DÉNIA;1.25;5;Fire caused by unknown reasons
2013030005;2013-01-15;2013;9;3;110;RÀFOL D' ALMUNIA, EL;2.5;4;Intentional fire
2013120003;2013-01-15;2013;9;12;100;SAN MATEU;2.0;5;Fire caused by unknown reasons
2013190002;2013-01-15;2013;11;19;53;BRIHUEGA;1.0;4;Intentional fire
2013030006;2013-01-16;2013;9;3;85;LLÍBER;1.3;2;Fire caused by accident or negligence
2013080006;2013-01-16;2013;2;8;18;BALSARENY;1.1;2;Fire caused by accident or negligence
2013030007;2013-01-17;2013;9;3;37;BENIMANTELL;1.0;4;Intentional fire
2013240009;2013-01-18;2013;17;24;194;VEGACERVERA;4.23;4;Intentional fire
2013040005;2013-01-20;2013;4;4;13;ALMERÍA;4.48;3;Fire caused by accident or negligence
2013040006;2013-01-21;2013;4;4;13;ALMERÍA;12.4;3;Fire caused by accident or negligence
2013500004;2013-01-21;2013;10;50;208;PINA DE EBRO;1.52;4;Intentional fire
2013040008;2013-01-23;2013;4;4;97;VELEFIQUE;8.5;3;Fire caused by accident or negligence
2013030008;2013-01-24;2013;9;3;69;FINESTRAT;2.4;5;Fire caused by unknown reasons
2013040009;2013-01-24;2013;4;4;3;ADRA;30.59;3;Fire caused by accident or negligence
2013120007;2013-01-26;2013;9;12;51;CULLA;2.5;3;Fire caused by accident or negligence
2013280003;2013-01-26;2013;16;28;40;CIEMPOZUELOS;4.96;4;Intentional fire
2013030009;2013-01-28;2013;9;3;47;CALP;43.8;3;Fire caused by accident or negligence
2013030010;2013-01-29;2013;9;3;57;CONFRIDES;9.4;2;Fire caused by accident or negligence
2013310009;2013-01-30;2013;13;31;50;BAZTAN;1.0;2;Fire caused by accident or negligence
2013310010;2013-01-30;2013;13;31;50;BAZTAN;6.0;2;Fire caused by accident or negligence
2013330024;2013-01-30;2013;5;33;37;MIERES;3.0;4;Intentional fire
2013330025;2013-01-30;2013;5;33;5;BELMONTE DE MIRANDA;2.0;4;Intentional fire
2013390006;2013-01-30;2013;6;39;56;PUENTE VIESGO;1.5;4;Intentional fire
2013050006;2013-01-31;2013;17;5;101;HOYOCASERO;14.2;4;Intentional fire
2013120009;2013-01-31;2013;9;12;9;ALMASSORA/ALMAZORA;2.0;4;Intentional fire
2013330026;2013-01-31;2013;5;33;2;ALLER;7.0;4;Intentional fire
2013390008;2013-01-31;2013;6;39;46;MOLLEDO;1.0;4;Intentional fire
2013390009;2013-01-31;2013;6;39;39;LUENA;8.0;4;Intentional fire
2013390010;2013-01-31;2013;6;39;45;MIERA;1.5;2;Fire caused by accident or negligence
2013310011;2013-02-01;2013;13;31;50;BAZTAN;2.0;4;Intentional fire
2013390012;2013-02-01;2013;6;39;67;RUESGA;28.7;4;Intentional fire
2013390013;2013-02-01;2013;6;39;97;VEGA DE PAS;64.5;4;Intentional fire
2013430062;2013-02-01;2013;2;43;125;RIBA-ROJA D' EBRE;3.8;2;Fire caused by accident or negligence
2013030014;2013-02-02;2013;9;3;115;SAGRA;1.1;2;Fire caused by accident or negligence
2013120010;2013-02-02;2013;9;12;50;COVES DE VINROMÀ, LES;6.0;2;Fire caused by accident or negligence
2013120012;2013-02-03;2013;9;12;72;LUCENA DEL CID;86.0;3;Fire caused by accident or negligence
2013180002;2013-02-03;2013;4;18;173;SALOBREÑA;3.37;2;Fire caused by accident or negligence
2013230001;2013-02-03;2013;4;23;17;CABRA DEL SANTO CRISTO;18.36;2;Fire caused by accident or negligence
2013240007;2013-02-03;2013;17;24;16;BENUZA;6.0;4;Intentional fire
2013500005;2013-02-03;2013;10;50;72;CARENAS;6.96;5;Fire caused by unknown reasons
2013210001;2013-02-05;2013;4;21;35;GIBRALEÓN;13.0;4;Intentional fire
2013310013;2013-02-05;2013;13;31;176;MURCHANTE;1.0;2;Fire caused by accident or negligence
2013490004;2013-02-05;2013;17;49;134;MUELAS DE LOS CABALLEROS;1.38;4;Intentional fire
2013040011;2013-02-06;2013;4;4;41;ENIX;17.27;2;Fire caused by accident or negligence
2013100017;2013-02-06;2013;14;10;91;GUIJO DE SANTA BÁRBARA;3.0;2;Fire caused by accident or negligence
2013030019;2013-02-07;2013;9;3;31;BENIDORM;8.0;2;Fire caused by accident or negligence
2013100020;2013-02-07;2013;14;10;96;HERVÁS;2.5;2;Fire caused by accident or negligence
2013240010;2013-02-07;2013;17;24;125;QUINTANA Y CONGOSTO;21.0;4;Intentional fire
2013050008;2013-02-08;2013;17;5;85;GIL GARCIA;6.3;4;Intentional fire
2013100027;2013-02-08;2013;14;10;130;NAVACONCEJO;5.5;4;Intentional fire
2013020009;2013-02-09;2013;11;2;74;TOBARRA;38.3;4;Intentional fire
2013220004;2013-02-09;2013;10;22;903;SAN MIGUEL DEL CINCA;5.36;5;Fire caused by unknown reasons
2013280006;2013-02-09;2013;16;28;43;COLMENAR DE OREJA;1.5;2;Fire caused by accident or negligence
2013100030;2013-02-10;2013;14;10;191;TORREMENGA;2.38;4;Intentional fire
2013440003;2013-02-10;2013;10;44;76;CELLA;7.7;2;Fire caused by accident or negligence
2013080015;2013-02-11;2013;2;8;301;VILADECANS;1.54;4;Intentional fire
2013290006;2013-02-11;2013;4;29;76;OJÉN;1.43;2;Fire caused by accident or negligence
2013030021;2013-02-12;2013;9;3;96;ONIL;1.5;5;Fire caused by unknown reasons
2013030022;2013-02-12;2013;9;3;106;PLANES;7.0;4;Intentional fire
2013100032;2013-02-12;2013;14;10;22;ARROYOMOLINOS DE LA VERA ;2.5;4;Intentional fire
2013100033;2013-02-12;2013;14;10;203;VALENCIA DE ALCÁNTARA;3.5;2;Fire caused by accident or negligence
2013100035;2013-02-13;2013;14;10;22;ARROYOMOLINOS DE LA VERA ;3.0;4;Intentional fire
2013170004;2013-02-13;2013;2;17;180;SANTA COLOMA DE FARNERS;1.54;4;Intentional fire
2013220011;2013-02-13;2013;10;22;23;ALMUNIENTE;1.51;2;Fire caused by accident or negligence
2013100039;2013-02-14;2013;14;10;14;ALDEANUEVA DE LA VERA;4.5;2;Fire caused by accident or negligence
2013100040;2013-02-14;2013;14;10;79;GARGANTA LA OLLA;1.34;2;Fire caused by accident or negligence
2013100041;2013-02-14;2013;14;10;187;TORRE DE DON MIGUEL;1.0;4;Intentional fire
2013030025;2013-02-15;2013;9;3;112;RELLEU;2.15;4;Intentional fire
2013230003;2013-02-15;2013;4;23;59;MARMOLEJO;2.83;5;Fire caused by unknown reasons
2013330028;2013-02-15;2013;5;33;12;CANGAS DE ONÍS;1.5;4;Intentional fire
2013020013;2013-02-16;2013;11;2;46;MAHORA;1.3;2;Fire caused by accident or negligence
2013330029;2013-02-16;2013;5;33;12;CANGAS DE ONÍS;2.0;4;Intentional fire
2013190013;2013-02-17;2013;11;19;121;FUENTELENCINA;2.5;4;Intentional fire
2013390014;2013-02-18;2013;6;39;39;LUENA;1.3;4;Intentional fire
2013330033;2013-02-19;2013;5;33;50;PONGA;1.5;4;Intentional fire
2013390015;2013-02-19;2013;6;39;37;LIÉRGANES;43.3;4;Intentional fire
2013390016;2013-02-19;2013;6;39;97;VEGA DE PAS;8.5;4;Intentional fire
2013390092;2013-02-19;2013;6;39;98;VILLACARRIEDO;7.4;4;Intentional fire
2013310018;2013-02-20;2013;13;31;149;LEITZA;2.4;4;Intentional fire
2013330034;2013-02-20;2013;5;33;37;MIERES;1.5;2;Fire caused by accident or negligence
2013390017;2013-02-20;2013;6;39;67;RUESGA;10.100000000000001;4;Intentional fire
2013390018;2013-02-20;2013;6;39;83;SOBA;7.0;4;Intentional fire
2013390019;2013-02-20;2013;6;39;97;VEGA DE PAS;51.0;5;Fire caused by unknown reasons
2013390020;2013-02-20;2013;6;39;97;VEGA DE PAS;21.0;5;Fire caused by unknown reasons
2013390021;2013-02-20;2013;6;39;89;TUDANCA;7.0;4;Intentional fire
2013390058;2013-02-20;2013;6;39;28;ENTRAMBASAGUAS;4.5;4;Intentional fire
2013390093;2013-02-20;2013;6;39;82;SELAYA;46.29;4;Intentional fire
2013390172;2013-02-20;2013;6;39;83;SOBA;1.17;4;Intentional fire
2013390022;2013-02-21;2013;6;39;83;SOBA;1.38;4;Intentional fire
2013390023;2013-02-21;2013;6;39;89;TUDANCA;5.56;4;Intentional fire
2013120015;2013-02-22;2013;9;12;28;BENICÀSSIM;1.0;2;Fire caused by accident or negligence
2013130015;2013-02-23;2013;11;13;5;ALCÁZAR DE SAN JUAN;3.0;5;Fire caused by unknown reasons
2013250004;2013-02-24;2013;2;25;234;TREMP;2.0;4;Intentional fire
2013310017;2013-02-24;2013;13;31;817;BÁRDENAS REALES;1.0;3;Fire caused by accident or negligence
2013100045;2013-02-25;2013;14;10;14;ALDEANUEVA DE LA VERA;1.67;4;Intentional fire
2013080026;2013-02-26;2013;2;8;162;HOSTALETS DE PIEROLA, ELS;1.8599999999999999;2;Fire caused by accident or negligence
2013100046;2013-02-26;2013;14;10;100;HOYOS;1.38;4;Intentional fire
2013190018;2013-02-26;2013;11;19;55;BUJALARO;1.5;2;Fire caused by accident or negligence
2013020499;2013-02-27;2013;11;2;999;OTRA PROVINCIA;2.51;4;Intentional fire
2013160031;2013-02-27;2013;11;16;124;MESAS, LAS;2.5;4;Intentional fire
2013220013;2013-02-27;2013;10;22;116;GRAÑÉN;1.29;2;Fire caused by accident or negligence
2013250044;2013-02-27;2013;2;25;120;LLEIDA;1.0;4;Intentional fire
2013320006;2013-02-27;2013;3;32;81;TOÉN;2.04;3;Fire caused by accident or negligence
2013460014;2013-02-27;2013;9;46;189;PALOMAR. EL;1.5;5;Fire caused by unknown reasons
2013220014;2013-02-28;2013;10;22;128;ILCHE;1.56;2;Fire caused by accident or negligence
2013290009;2013-03-02;2013;4;29;57;GENALGUACIL;1.64;2;Fire caused by accident or negligence
2013150004;2013-03-03;2013;3;15;84;TORDOIA;2.0;4;Intentional fire
2013150006;2013-03-03;2013;3;15;52;MUXÍA;3.12;4;Intentional fire
2013320009;2013-03-03;2013;3;32;23;CASTRO CALDELAS;2.76;4;Intentional fire
2013320010;2013-03-03;2013;3;32;49;MONTEDERRAMO;1.2;5;Fire caused by unknown reasons
2013360009;2013-03-03;2013;3;36;25;LAMA, A;3.5;4;Intentional fire
2013360013;2013-03-03;2013;3;36;13;COVELO;1.5;4;Intentional fire
2013500011;2013-03-03;2013;10;50;51;BIOTA;1.53;2;Fire caused by accident or negligence
2013330046;2013-03-04;2013;5;33;37;MIERES;5.21;4;Intentional fire
2013330049;2013-03-04;2013;5;33;49;PILOÑA;19.860000000000003;4;Intentional fire
2013330050;2013-03-04;2013;5;33;31;LANGREO;2.0;5;Fire caused by unknown reasons
2013360014;2013-03-04;2013;3;36;13;COVELO;4.16;4;Intentional fire
2013360015;2013-03-04;2013;3;36;16;DOZÓN;3.1;4;Intentional fire
2013390024;2013-03-04;2013;6;39;67;RUESGA;3.0;4;Intentional fire
2013390025;2013-03-04;2013;6;39;28;ENTRAMBASAGUAS;23.0;4;Intentional fire
2013390136;2013-03-04;2013;6;39;12;CABEZÓN DE LA SAL;5.3;4;Intentional fire
2013150011;2013-03-05;2013;3;15;83;TOQUES;28.93;4;Intentional fire
2013330054;2013-03-05;2013;5;33;55;RIVADEDEVA;2.0;4;Intentional fire
2013330055;2013-03-05;2013;5;33;3;AMIEVA;1.5;4;Intentional fire
2013330056;2013-03-05;2013;5;33;49;PILOÑA;4.33;4;Intentional fire
2013330057;2013-03-05;2013;5;33;67;SOBRESCOBIO;2.69;4;Intentional fire
2013330058;2013-03-05;2013;5;33;57;RIBERA DE ARRIBA;3.51;4;Intentional fire
2013390026;2013-03-05;2013;6;39;66;RUENTE;3.29;4;Intentional fire
2013390059;2013-03-05;2013;6;39;37;LIÉRGANES;3.33;4;Intentional fire
2013390065;2013-03-05;2013;6;39;64;RIOTUERTO;1.8;4;Intentional fire
2013240014;2013-03-06;2013;17;24;209;VILLAFRANCA DEL BIERZO;1.0;4;Intentional fire
2013310025;2013-03-06;2013;13;31;264;ZUGARRAMURDI;1.6;4;Intentional fire
2013310026;2013-03-06;2013;13;31;50;BAZTAN;6.7;2;Fire caused by accident or negligence
2013310028;2013-03-06;2013;13;31;50;BAZTAN;26.0;4;Intentional fire
2013390028;2013-03-06;2013;6;39;39;LUENA;1.0;4;Intentional fire
2013390032;2013-03-06;2013;6;39;34;LAMASÓN;13.0;4;Intentional fire
2013390033;2013-03-06;2013;6;39;45;MIERA;3.43;4;Intentional fire
2013390034;2013-03-06;2013;6;39;45;MIERA;1.2;4;Intentional fire
2013390035;2013-03-06;2013;6;39;45;MIERA;5.9;4;Intentional fire
2013390062;2013-03-06;2013;6;39;7;ARREDONDO;1.38;4;Intentional fire
2013390063;2013-03-06;2013;6;39;7;ARREDONDO;1.25;4;Intentional fire
2013390064;2013-03-06;2013;6;39;83;SOBA;16.6;4;Intentional fire
2013390066;2013-03-06;2013;6;39;64;RIOTUERTO;7.300000000000001;4;Intentional fire
2013390067;2013-03-06;2013;6;39;97;VEGA DE PAS;3.0;4;Intentional fire
2013390192;2013-03-06;2013;6;39;4;ARENAS DE IGUÑA;8.700000000000001;4;Intentional fire
2013310029;2013-03-07;2013;13;31;221;DONEZTEBE/SANTESTEBAN;10.0;2;Fire caused by accident or negligence
2013310030;2013-03-07;2013;13;31;54;BERTIZARANA;7.0;2;Fire caused by accident or negligence
2013390036;2013-03-07;2013;6;39;91;VALDÁLIGA;1.23;4;Intentional fire
2013390037;2013-03-07;2013;6;39;97;VEGA DE PAS;3.3;4;Intentional fire
2013390038;2013-03-07;2013;6;39;45;MIERA;18.0;4;Intentional fire
2013390039;2013-03-07;2013;6;39;45;MIERA;3.0;4;Intentional fire
2013390068;2013-03-07;2013;6;39;37;LIÉRGANES;12.3;4;Intentional fire
2013390069;2013-03-07;2013;6;39;37;LIÉRGANES;4.3;4;Intentional fire
2013320015;2013-03-08;2013;3;32;44;MANZANEDA;1.15;4;Intentional fire
2013390040;2013-03-08;2013;6;39;97;VEGA DE PAS;6.5;4;Intentional fire
2013390041;2013-03-08;2013;6;39;98;VILLACARRIEDO;5.13;4;Intentional fire
2013390071;2013-03-08;2013;6;39;81;SARO;25.82;4;Intentional fire
2013390072;2013-03-08;2013;6;39;81;SARO;5.42;4;Intentional fire
2013390095;2013-03-08;2013;6;39;82;SELAYA;6.05;4;Intentional fire
2013390096;2013-03-08;2013;6;39;74;SANTA MARIA DE CAYÓN;9.9;4;Intentional fire
2013390137;2013-03-08;2013;6;39;12;CABEZÓN DE LA SAL;7.5;4;Intentional fire
2013390173;2013-03-08;2013;6;39;56;PUENTE VIESGO;1.0;4;Intentional fire
2013390174;2013-03-08;2013;6;39;97;VEGA DE PAS;37.2;4;Intentional fire
2013390175;2013-03-08;2013;6;39;97;VEGA DE PAS;91.0;4;Intentional fire
2013390188;2013-03-08;2013;6;39;82;SELAYA;146.89;4;Intentional fire
2013500012;2013-03-08;2013;10;50;95;EJEA DE LOS CABALLEROS;1.07;4;Intentional fire
2013200001;2013-03-09;2013;1;20;64;PASAIA;47.13;4;Intentional fire
2013330065;2013-03-09;2013;5;33;47;PEÑAMELLERA BAJA;20.32;2;Fire caused by accident or negligence
2013330068;2013-03-09;2013;5;33;57;RIBERA DE ARRIBA;9.02;4;Intentional fire
2013330069;2013-03-09;2013;5;33;36;LLANES;10.0;2;Fire caused by accident or negligence
2013330070;2013-03-09;2013;5;33;32;LAVIANA;1.5;2;Fire caused by accident or negligence
2013330072;2013-03-09;2013;5;33;12;CANGAS DE ONÍS;1.5;4;Intentional fire
2013390042;2013-03-09;2013;6;39;4;ARENAS DE IGUÑA;1.25;4;Intentional fire
2013390043;2013-03-09;2013;6;39;4;ARENAS DE IGUÑA;1.5;4;Intentional fire
2013390044;2013-03-09;2013;6;39;20;CASTRO-URDIALES;14.59;4;Intentional fire
2013390045;2013-03-09;2013;6;39;102;VOTO;7.0;4;Intentional fire
2013390074;2013-03-09;2013;6;39;83;SOBA;5.0;4;Intentional fire
2013390075;2013-03-09;2013;6;39;64;RIOTUERTO;1.12;4;Intentional fire
2013390077;2013-03-09;2013;6;39;64;RIOTUERTO;2.4;4;Intentional fire
2013390078;2013-03-09;2013;6;39;67;RUESGA;1.8;5;Fire caused by unknown reasons
2013390080;2013-03-09;2013;6;39;82;SELAYA;23.200000000000003;4;Intentional fire
2013390081;2013-03-09;2013;6;39;82;SELAYA;2.7;4;Intentional fire
2013390082;2013-03-09;2013;6;39;81;SARO;3.3;4;Intentional fire
2013390117;2013-03-09;2013;6;39;25;CORRALES DE BUELNA, LOS;2.23;4;Intentional fire
2013390121;2013-03-09;2013;6;39;999;OTRA PROVINCIA;9.5;2;Fire caused by accident or negligence
2013390139;2013-03-09;2013;6;39;97;VEGA DE PAS;9.0;4;Intentional fire
2013390140;2013-03-09;2013;6;39;91;VALDÁLIGA;5.0;4;Intentional fire
2013390176;2013-03-09;2013;6;39;97;VEGA DE PAS;106.0;4;Intentional fire
2013390194;2013-03-09;2013;6;39;25;CORRALES DE BUELNA, LOS;5.0;4;Intentional fire
2013480011;2013-03-09;2013;1;48;22;KARRANTZA HARANA;7.8;4;Intentional fire
2013480012;2013-03-09;2013;1;48;22;KARRANTZA HARANA;9.2;4;Intentional fire
2013480013;2013-03-09;2013;1;48;22;KARRANTZA HARANA;1.0;4;Intentional fire
2013120016;2013-03-10;2013;9;12;33;CABANES;4.0;3;Fire caused by accident or negligence
2013200002;2013-03-10;2013;1;20;66;ERREZIL;2.7;2;Fire caused by accident or negligence
2013290115;2013-03-10;2013;4;29;35;CAÑETE LA REAL;1.05;2;Fire caused by accident or negligence
2013310034;2013-03-10;2013;13;31;50;BAZTAN;4.5;2;Fire caused by accident or negligence
2013330077;2013-03-10;2013;5;33;36;LLANES;14.21;4;Intentional fire
2013330079;2013-03-10;2013;5;33;36;LLANES;2.0;4;Intentional fire
2013330080;2013-03-10;2013;5;33;12;CANGAS DE ONÍS;2.0;4;Intentional fire
2013330081;2013-03-10;2013;5;33;31;LANGREO;7.0;2;Fire caused by accident or negligence
2013330082;2013-03-10;2013;5;33;36;LLANES;1.5;4;Intentional fire
2013330087;2013-03-10;2013;5;33;58;RIOSA;6.46;4;Intentional fire
2013330089;2013-03-10;2013;5;33;49;PILOÑA;9.5;4;Intentional fire
2013330090;2013-03-10;2013;5;33;32;LAVIANA;6.1;4;Intentional fire
2013330092;2013-03-10;2013;5;33;32;LAVIANA;6.0;4;Intentional fire
2013330094;2013-03-10;2013;5;33;58;RIOSA;34.199999999999996;4;Intentional fire
2013330096;2013-03-10;2013;5;33;12;CANGAS DE ONÍS;1.5;4;Intentional fire
2013330097;2013-03-10;2013;5;33;12;CANGAS DE ONÍS;1.1;4;Intentional fire
2013390046;2013-03-10;2013;6;39;102;VOTO;25.7;4;Intentional fire
2013390047;2013-03-10;2013;6;39;28;ENTRAMBASAGUAS;89.0;4;Intentional fire
2013390052;2013-03-10;2013;6;39;67;RUESGA;22.5;4;Intentional fire
2013390053;2013-03-10;2013;6;39;66;RUENTE;5.6;4;Intentional fire
2013390054;2013-03-10;2013;6;39;66;RUENTE;10.57;4;Intentional fire
2013390055;2013-03-10;2013;6;39;45;MIERA;22.0;4;Intentional fire
2013390084;2013-03-10;2013;6;39;48;PENAGOS;6.7;4;Intentional fire
2013390085;2013-03-10;2013;6;39;39;LUENA;2.6999999999999997;5;Fire caused by unknown reasons
2013390086;2013-03-10;2013;6;39;72;SAN ROQUE DE RIOMIERA;3.0;4;Intentional fire
2013390088;2013-03-10;2013;6;39;26;CORVERA DE TORANZO;3.0;5;Fire caused by unknown reasons
2013390089;2013-03-10;2013;6;39;37;LIÉRGANES;28.3;4;Intentional fire
2013390090;2013-03-10;2013;6;39;37;LIÉRGANES;2.7;4;Intentional fire
2013390091;2013-03-10;2013;6;39;97;VEGA DE PAS;9.0;4;Intentional fire
2013390098;2013-03-10;2013;6;39;81;SARO;8.9;4;Intentional fire
2013390099;2013-03-10;2013;6;39;81;SARO;58.9;4;Intentional fire
2013390100;2013-03-10;2013;6;39;72;SAN ROQUE DE RIOMIERA;6.0;4;Intentional fire
2013390101;2013-03-10;2013;6;39;97;VEGA DE PAS;14.0;5;Fire caused by unknown reasons
2013390102;2013-03-10;2013;6;39;64;RIOTUERTO;1.33;4;Intentional fire
2013390141;2013-03-10;2013;6;39;46;MOLLEDO;6.61;4;Intentional fire
2013390151;2013-03-10;2013;6;39;7;ARREDONDO;4.45;4;Intentional fire
2013390177;2013-03-10;2013;6;39;26;CORVERA DE TORANZO;1.0;4;Intentional fire
2013390178;2013-03-10;2013;6;39;7;ARREDONDO;8.209999999999999;4;Intentional fire
2013390179;2013-03-10;2013;6;39;67;RUESGA;25.15;4;Intentional fire
2013390180;2013-03-10;2013;6;39;82;SELAYA;52.57;4;Intentional fire
2013390189;2013-03-10;2013;6;39;97;VEGA DE PAS;1.6;4;Intentional fire
2013480014;2013-03-10;2013;1;48;22;KARRANTZA HARANA;1.0;4;Intentional fire
2013330104;2013-03-11;2013;5;33;49;PILOÑA;2.0;4;Intentional fire
2013330105;2013-03-11;2013;5;33;57;RIBERA DE ARRIBA;1.95;4;Intentional fire
2013330107;2013-03-11;2013;5;33;55;RIVADEDEVA;2.0;4;Intentional fire
2013390056;2013-03-11;2013;6;39;63;RIONANSA;7.0;4;Intentional fire
2013390057;2013-03-11;2013;6;39;26;CORVERA DE TORANZO;8.7;4;Intentional fire
2013390103;2013-03-11;2013;6;39;78;SANTIURDE DE TORANZO;1.11;4;Intentional fire
2013390104;2013-03-11;2013;6;39;78;SANTIURDE DE TORANZO;1.56;4;Intentional fire
2013390105;2013-03-11;2013;6;39;28;ENTRAMBASAGUAS;75.0;4;Intentional fire
2013390107;2013-03-11;2013;6;39;74;SANTA MARIA DE CAYÓN;1.81;4;Intentional fire
2013390108;2013-03-11;2013;6;39;45;MIERA;2.94;4;Intentional fire
2013390109;2013-03-11;2013;6;39;67;RUESGA;5.6;4;Intentional fire
2013390110;2013-03-11;2013;6;39;83;SOBA;6.51;4;Intentional fire
2013390111;2013-03-11;2013;6;39;20;CASTRO-URDIALES;26.73;4;Intentional fire
2013390112;2013-03-11;2013;6;39;20;CASTRO-URDIALES;2.0;4;Intentional fire
2013390113;2013-03-11;2013;6;39;97;VEGA DE PAS;15.0;4;Intentional fire
2013390114;2013-03-11;2013;6;39;7;ARREDONDO;6.0;5;Fire caused by unknown reasons
2013390143;2013-03-11;2013;6;39;91;VALDÁLIGA;9.0;4;Intentional fire
2013390144;2013-03-11;2013;6;39;24;COMILLAS;2.0;4;Intentional fire
2013390181;2013-03-11;2013;6;39;97;VEGA DE PAS;55.0;4;Intentional fire
2013500013;2013-03-12;2013;10;50;247;SOBRADIEL;4.8;5;Fire caused by unknown reasons
2013500014;2013-03-12;2013;10;50;64;CABAÑAS DE EBRO;2.14;5;Fire caused by unknown reasons
2013460016;2013-03-14;2013;9;46;224;SEGART;21.25;4;Intentional fire
2013100052;2013-03-15;2013;14;10;14;ALDEANUEVA DE LA VERA;1.32;4;Intentional fire
2013100053;2013-03-15;2013;14;10;111;MADRIGAL DE LA VERA;2.3;2;Fire caused by accident or negligence
2013300021;2013-03-15;2013;8;30;16;CARTAGENA;36.8;3;Fire caused by accident or negligence
2013400002;2013-03-15;2013;17;40;83;FUENTE EL OLMO DE FUENTIDUEÑA;2.0;4;Intentional fire
2013040016;2013-03-16;2013;4;4;86;SORBAS;1.19;2;Fire caused by accident or negligence
2013310036;2013-03-16;2013;13;31;67;CARCASTILLO;1.0;5;Fire caused by unknown reasons
2013390119;2013-03-18;2013;6;39;33;HERRERÍAS;1.2;4;Intentional fire
2013310037;2013-03-19;2013;13;31;77;CORELLA;1.0;5;Fire caused by unknown reasons
2013390182;2013-03-20;2013;6;39;78;SANTIURDE DE TORANZO;3.0;4;Intentional fire
2013270004;2013-03-21;2013;3;27;20;FRIOL;1.06;4;Intentional fire
2013310039;2013-03-21;2013;13;31;50;BAZTAN;5.0;2;Fire caused by accident or negligence
2013310040;2013-03-21;2013;13;31;50;BAZTAN;1.4;4;Intentional fire
